hospital_name,last_updated_on,version,location_name,hospital_address,license_number|MA,type_2_npi,"To the best of its knowledge and belief, this hospital has included all applicable standard charge information in accordance with the requirements of 45 CFR 180.50, and the information encoded is true, accurate, and complete as of the date in the file. This hospital has included all payer-specific negotiated charges in dollars that can be expressed as a dollar amount. For payer-specific negotiated charges that cannot be expressed as a dollar amount in the machine-readable file or not knowable in advance, the hospital attests that the payer-specific negotiated charge is based on a contractual algorithm, percentage or formula that precludes the provision of a dollar amount and has provided all necessary information available to the hospital for the public to be able to derive the dollar amount, including, but not limited to, the specific fee schedule or components referenced in such percentage, algorithm or formula.",attester_name
Nantucket Cottage Hospital,2026-03-27,3.0.0,Nantucket Cottage Hospital,57 Prospect St Nantucket MA 02554-2799,2044,1447214622,true,Daniel Morash
"description","code|1","code|1|type","code|2","code|2|type","code|3","code|3|type","code|4","code|4|type","modifiers","setting","drug_unit_of_measurement","drug_type_of_measurement","standard_charge|gross","standard_charge|discounted_cash","payer_name","plan_name","standard_charge|negotiated_dollar","standard_charge|negotiated_percentage","standard_charge|negotiated_algorithm","median_amount","10th_percentile","90th_percentile","count","standard_charge|min","standard_charge|max","standard_charge|methodology","additional_generic_notes"
"Ot E-Stim Attended 15 Min","PX-43000017","CDM","97032","CPT","0431","RC","","","","both","","","168.00","126.00","UNITED HEALTHCARE [1016]","HB NCH MEDICARE","14.66","","Practice Expense (PE) is calculated as PE = 4 * (Full Fee Schedule Amount - Reduced Fee Schedule Amount). If the service has the largest PE of all therapy procedures for the service date, it is reimbursed at the full fee schedule amount ($14.66). Only one unit of the service will be reimbursed at this amount for that service date. Otherwise, it will be reimbursed at the reduced fee schedule amount ($11.57). Each line will be capped at the line billed amount.","11.50","11.34","11.73","1 through 10","14.66","159.94","fee schedule",""
"Ot Exercise Therapeutic 15 Min","PX-43000023","CDM","97110","CPT","0431","RC","","","","both","","","166.00","124.50","AETNA [1001]","HB NCH AETNA","145.08","87.4","","239.15","103.15","239.55","155","29.82","158.03","percent of total billed charges",""
"Ot Exercise Therapeutic 15 Min","PX-43000023","CDM","97110","CPT","0431","RC","","","","both","","","166.00","124.50","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","154.13","92.85","","456.82","152.27","456.82","1 through 10","29.82","158.03","percent of total billed charges",""
"Ot Exercise Therapeutic 15 Min","PX-43000023","CDM","97110","CPT","0431","RC","","","","both","","","166.00","124.50","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","128.82","77.6","","127.20","123.52","127.20","663","29.82","158.03","percent of total billed charges",""
"Ot Exercise Therapeutic 15 Min","PX-43000023","CDM","97110","CPT","0431","RC","","","","both","","","166.00","124.50","PHCS MULTIPLAN [1022]","HB NCH CLARITEV","152.72","92","","480.00","480.00","480.00","1 through 10","29.82","158.03","percent of total billed charges",""
"Ot Exercise Therapeutic 15 Min","PX-43000023","CDM","97110","CPT","0431","RC","","","","both","","","166.00","124.50","UNITED HEALTHCARE [1016]","HB NCH MEDICARE","29.82","","Practice Expense (PE) is calculated as PE = 4 * (Full Fee Schedule Amount - Reduced Fee Schedule Amount). If the service has the largest PE of all therapy procedures for the service date, it is reimbursed at the full fee schedule amount ($29.82). Only one unit of the service will be reimbursed at this amount for that service date. Otherwise, it will be reimbursed at the reduced fee schedule amount ($22.44). Each line will be capped at the line billed amount.","24.40","22.00","29.59","171","29.82","158.03","fee schedule",""
"Ot Exercise Therapeutic 15 Min","PX-43000023","CDM","97110","CPT","0431","RC","","","","both","","","166.00","124.50","UNITED HEALTHCARE [1016]","HB NCH UNITED HMO / PPO / INDEMNITY","156.89","94.51","","148.34","148.34","148.34","1 through 10","29.82","158.03","percent of total billed charges",""
"Ot Home Instruction/Program 15min","PX-43000034","CDM","97535","CPT","0431","RC","","","","both","","","279.00","209.25","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","216.50","77.6","","213.86","213.86","213.86","1 through 10","33.25","265.61","percent of total billed charges",""
"Ot Manual Therapy 15 Min","PX-43000029","CDM","97140","CPT","0431","RC","","","","both","","","153.00","114.75","AETNA [1001]","HB NCH AETNA","133.72","87.4","","95.85","95.85","97.07","25","28.13","145.66","percent of total billed charges",""
"Ot Manual Therapy 15 Min","PX-43000029","CDM","97140","CPT","0431","RC","","","","both","","","153.00","114.75","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","142.06","92.85","","445.40","445.40","445.40","1 through 10","28.13","145.66","percent of total billed charges",""
"Ot Manual Therapy 15 Min","PX-43000029","CDM","97140","CPT","0431","RC","","","","both","","","153.00","114.75","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","118.73","77.6","","117.66","117.66","117.66","178","28.13","145.66","percent of total billed charges",""
"Ot Manual Therapy 15 Min","PX-43000029","CDM","97140","CPT","0431","RC","","","","both","","","153.00","114.75","UNITED HEALTHCARE [1016]","HB NCH MEDICARE","28.13","","Practice Expense (PE) is calculated as PE = 4 * (Full Fee Schedule Amount - Reduced Fee Schedule Amount). If the service has the largest PE of all therapy procedures for the service date, it is reimbursed at the full fee schedule amount ($28.13). Only one unit of the service will be reimbursed at this amount for that service date. Otherwise, it will be reimbursed at the reduced fee schedule amount ($21.27). Each line will be capped at the line billed amount.","20.85","20.85","20.94","75","28.13","145.66","fee schedule",""
"Ot Massage 15 Min","PX-43000027","CDM","97124","CPT","0431","RC","","","","both","","","168.00","126.00","UNITED HEALTHCARE [1016]","HB NCH MEDICARE","30.99","","Practice Expense (PE) is calculated as PE = 4 * (Full Fee Schedule Amount - Reduced Fee Schedule Amount). If the service has the largest PE of all therapy procedures for the service date, it is reimbursed at the full fee schedule amount ($30.99). Only one unit of the service will be reimbursed at this amount for that service date. Otherwise, it will be reimbursed at the reduced fee schedule amount ($21.38). Each line will be capped at the line billed amount.","30.99","30.44","30.99","1 through 10","30.99","159.94","fee schedule",""
"Ot Neuromuscular Re-ED 15 Min","PX-43000024","CDM","97112","CPT","0431","RC","","","","both","","","195.00","146.25","AETNA [1001]","HB NCH AETNA","170.43","87.4","","159.80","121.06","280.86","34","33.18","185.64","percent of total billed charges",""
"Ot Neuromuscular Re-ED 15 Min","PX-43000024","CDM","97112","CPT","0431","RC","","","","both","","","195.00","146.25","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","151.32","77.6","","149.46","149.46","149.46","176","33.18","185.64","percent of total billed charges",""
"Ot Neuromuscular Re-ED 15 Min","PX-43000024","CDM","97112","CPT","0431","RC","","","","both","","","195.00","146.25","UNITED HEALTHCARE [1016]","HB NCH MEDICARE","33.18","","Practice Expense (PE) is calculated as PE = 4 * (Full Fee Schedule Amount - Reduced Fee Schedule Amount). If the service has the largest PE of all therapy procedures for the service date, it is reimbursed at the full fee schedule amount ($33.18). Only one unit of the service will be reimbursed at this amount for that service date. Otherwise, it will be reimbursed at the reduced fee schedule amount ($24.94). Each line will be capped at the line billed amount.","32.52","24.45","32.57","32","33.18","185.64","fee schedule",""
"Ot Neuromuscular Re-ED 15 Min","PX-43000024","CDM","97112","CPT","0431","RC","","","","both","","","195.00","146.25","UNITED HEALTHCARE [1016]","HB NCH UNITED HMO / PPO / INDEMNITY","184.29","94.51","","174.30","174.29","174.30","1 through 10","33.18","185.64","percent of total billed charges",""
"Ot Therapeutic Activity 15 Min","PX-43000031","CDM","97530","CPT","0431","RC","","","","both","","","195.00","146.25","AETNA [1001]","HB NCH AETNA","170.43","87.4","","159.80","113.50","159.80","16","36.01","185.64","percent of total billed charges",""
"Ot Therapeutic Activity 15 Min","PX-43000031","CDM","97530","CPT","0431","RC","","","","both","","","195.00","146.25","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","151.32","77.6","","149.46","149.46","149.46","65","36.01","185.64","percent of total billed charges",""
"Ot Therapeutic Activity 15 Min","PX-43000031","CDM","97530","CPT","0431","RC","","","","both","","","195.00","146.25","UNITED HEALTHCARE [1016]","HB NCH MEDICARE","36.01","","Practice Expense (PE) is calculated as PE = 4 * (Full Fee Schedule Amount - Reduced Fee Schedule Amount). If the service has the largest PE of all therapy procedures for the service date, it is reimbursed at the full fee schedule amount ($36.01). Only one unit of the service will be reimbursed at this amount for that service date. Otherwise, it will be reimbursed at the reduced fee schedule amount ($25.37). Each line will be capped at the line billed amount.","35.29","24.89","35.29","26","36.01","185.64","fee schedule",""
"Ot Therapeutic Activity 15 Min","PX-43000031","CDM","97530","CPT","0431","RC","","","","both","","","195.00","146.25","UNITED HEALTHCARE [1016]","HB NCH UNITED HMO / PPO / INDEMNITY","184.29","94.51","","174.29","174.29","174.29","1 through 10","36.01","185.64","percent of total billed charges",""
"Ot Traction Mechanical","PX-43000010","CDM","97012","CPT","0431","RC","","","","both","","","168.00","126.00","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","130.37","77.6","","128.79","128.79","128.79","1 through 10","14.66","159.94","percent of total billed charges",""
"Ot Ultrasound 15 Min","PX-43000020","CDM","97035","CPT","0431","RC","","","","both","","","168.00","126.00","AETNA [1001]","HB NCH AETNA","146.83","87.4","","104.92","104.92","104.92","1 through 10","14.37","159.94","percent of total billed charges",""
"Ot Ultrasound 15 Min","PX-43000020","CDM","97035","CPT","0431","RC","","","","both","","","168.00","126.00","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","130.37","77.6","","128.79","125.06","128.79","14","14.37","159.94","percent of total billed charges",""
"Ot Ultrasound 15 Min","PX-43000020","CDM","97035","CPT","0431","RC","","","","both","","","168.00","126.00","UNITED HEALTHCARE [1016]","HB NCH MEDICARE","14.37","","Practice Expense (PE) is calculated as PE = 4 * (Full Fee Schedule Amount - Reduced Fee Schedule Amount). If the service has the largest PE of all therapy procedures for the service date, it is reimbursed at the full fee schedule amount ($14.37). Only one unit of the service will be reimbursed at this amount for that service date. Otherwise, it will be reimbursed at the reduced fee schedule amount ($10.77). Each line will be capped at the line billed amount.","10.91","10.91","10.91","1 through 10","14.37","159.94","fee schedule",""
"Other Disorders Of Nervous System With Cc","092","MS-DRG","","","","","","","","inpatient","","","34672.80","26004.60","MEDICARE [2001]","HB NCH MEDICARE","11202.70","","Case rate ($11,202.70). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.875, exceeds $10,573.93, add-ons for qualifying new technology services are included. If operating cost exceeds $51,946.14 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.142, exceeds $7,347.18, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 3. The base transfer operating payment is the transfer adjustment factor * $8,381.09 + an uncompensated DSH payment of $2,183.80. The transfer operating threshold is the transfer adjustment factor * $8,390.13 + an uncompensated DSH payment of $2,183.80. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $637.82. The transfer capital threshold is the transfer adjustment factor * $637.82. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Affected by low volume adjustment using a factor of 0.247348.","14377.03","14377.03","14377.03","1 through 10","11202.7","11202.7","other","Inpatient DRG"
"Other Disorders Of Nervous System With Cc","092","MS-DRG","","","","","","","","inpatient","","","34672.80","26004.60","MEDICARE ALTERNATE [2002]","HB NCH MEDICARE","11202.70","","Case rate ($11,202.70). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.875, exceeds $10,573.93, add-ons for qualifying new technology services are included. If operating cost exceeds $51,946.14 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.142, exceeds $7,347.18, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 3. The base transfer operating payment is the transfer adjustment factor * $8,381.09 + an uncompensated DSH payment of $2,183.80. The transfer operating threshold is the transfer adjustment factor * $8,390.13 + an uncompensated DSH payment of $2,183.80. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $637.82. The transfer capital threshold is the transfer adjustment factor * $637.82. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Affected by low volume adjustment using a factor of 0.247348.","112.94","58.45","205.19","1 through 10","11202.7","11202.7","other","Inpatient DRG"
"Other Ear, Nose, Mouth And Throat Diagnoses With Cc","155","MS-DRG","","","","","","","","inpatient","","","35186.83","26390.12","MEDICARE [2001]","HB NCH MEDICARE","10263.79","","Case rate ($10,263.79). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.875, exceeds $9,700.47, add-ons for qualifying new technology services are included. If operating cost exceeds $51,072.68 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.142, exceeds $7,280.78, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 2.8. The base transfer operating payment is the transfer adjustment factor * $7,508.57 + an uncompensated DSH payment of $2,183.80. The transfer operating threshold is the transfer adjustment factor * $7,516.67 + an uncompensated DSH payment of $2,183.80. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $571.42. The transfer capital threshold is the transfer adjustment factor * $571.42. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Affected by low volume adjustment using a factor of 0.247348.","12678.19","12678.19","12678.19","1 through 10","10263.79","10263.79","other","Inpatient DRG"
"Other Ear, Nose, Mouth And Throat Diagnoses With Cc","155","MS-DRG","","","","","","","","inpatient","","","35186.83","26390.12","MEDICARE ALTERNATE [2002]","HB NCH MEDICARE","10263.79","","Case rate ($10,263.79). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.875, exceeds $9,700.47, add-ons for qualifying new technology services are included. If operating cost exceeds $51,072.68 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.142, exceeds $7,280.78, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 2.8. The base transfer operating payment is the transfer adjustment factor * $7,508.57 + an uncompensated DSH payment of $2,183.80. The transfer operating threshold is the transfer adjustment factor * $7,516.67 + an uncompensated DSH payment of $2,183.80. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $571.42. The transfer capital threshold is the transfer adjustment factor * $571.42. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Affected by low volume adjustment using a factor of 0.247348.","170.05","7.91","235.13","1 through 10","10263.79","10263.79","other","Inpatient DRG"
"Other Factors Influencing Health Status","951","MS-DRG","","","","","","","","inpatient","","","8277.17","6207.88","MEDICARE ALTERNATE [2002]","HB NCH MEDICARE","7085.57","","Case rate ($7,085.57). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.875, exceeds $6,743.84, add-ons for qualifying new technology services are included. If operating cost exceeds $48,116.05 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.142, exceeds $7,056.01, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.8. The base transfer operating payment is the transfer adjustment factor * $4,555.12 + an uncompensated DSH payment of $2,183.80. The transfer operating threshold is the transfer adjustment factor * $4,560.03 + an uncompensated DSH payment of $2,183.80. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $346.65. The transfer capital threshold is the transfer adjustment factor * $346.65. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Affected by low volume adjustment using a factor of 0.247348.","131.32","131.32","131.32","1 through 10","7085.57","7085.57","other","Inpatient DRG"
