hospital_name,last_updated_on,version,location_name,hospital_address,license_number|MA,type_2_npi,"To the best of its knowledge and belief, this hospital has included all applicable standard charge information in accordance with the requirements of 45 CFR 180.50, and the information encoded is true, accurate, and complete as of the date in the file. This hospital has included all payer-specific negotiated charges in dollars that can be expressed as a dollar amount. For payer-specific negotiated charges that cannot be expressed as a dollar amount in the machine-readable file or not knowable in advance, the hospital attests that the payer-specific negotiated charge is based on a contractual algorithm, percentage or formula that precludes the provision of a dollar amount and has provided all necessary information available to the hospital for the public to be able to derive the dollar amount, including, but not limited to, the specific fee schedule or components referenced in such percentage, algorithm or formula.",attester_name
McLean Hospital,2026-03-27,3.0.0,McLean Hospital,115 Mill St Belmont MA 02478-1064,2920,1538185475,true,Daniel Morash
"description","code|1","code|1|type","code|2","code|2|type","code|3","code|3|type","code|4","code|4|type","modifiers","setting","drug_unit_of_measurement","drug_type_of_measurement","standard_charge|gross","standard_charge|discounted_cash","payer_name","plan_name","standard_charge|negotiated_dollar","standard_charge|negotiated_percentage","standard_charge|negotiated_algorithm","median_amount","10th_percentile","90th_percentile","count","standard_charge|min","standard_charge|max","standard_charge|methodology","additional_generic_notes"
"Pf Psy/Cd Group Therapy","PX-96100003","CDM","90853","CPT","0961","RC","","","","both","","","96.00","72.00","MEDICARE [2001]","HB MCL MEDICARE","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","109.85","109.85","109.85","449","69.12","69.12","other","OPPS APC"
"Pf Psy/Cd Group Therapy","PX-96100003","CDM","90853","CPT","0961","RC","","","","both","","","96.00","72.00","MEDICARE ALTERNATE [2002]","HB MCL MEDICARE","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","25.59","21.61","25.59","879","69.12","69.12","other","OPPS APC"
"Pf Psy/Cd Group Therapy","PX-96100003","CDM","90853","CPT","0961","RC","","","","both","","","96.00","72.00","TUFTS HEALTH PUBLIC PLANS [1013]","HB MCL MEDICARE","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","25.29","25.29","25.29","1 through 10","69.12","69.12","other","OPPS APC"
"Pf Psy/Cd Group Therapy","PX-96100003","CDM","90853","CPT","0961","RC","","","","outpatient","","","96.00","72.00","AETNA [1001]","HB MCL AETNA","53.09","55.3","","208.74","208.74","208.74","259","51.56","344","percent of total billed charges",""
"Pf Psy/Cd Group Therapy","PX-96100003","CDM","90853","CPT","0961","RC","","","","outpatient","","","96.00","72.00","BLUE CROSS BLUE SHIELD [110001]","HB MCL BLUE CROSS MEDICARE REPLACEMENT","51.56","53.71","","216.18","119.19","216.18","86","51.56","344","percent of total billed charges",""
"Pf Psy/Cd Group Therapy","PX-96100003","CDM","90853","CPT","0961","RC","","","","outpatient","","","96.00","72.00","TUFTS HEALTH PLAN [170001]","HB MCL TUFTS MEDICARE REPLACEMENT","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87).","25.08","15.63","25.58","160","51.56","344","other","OPPS APC"
"Pf Psych Diag Evaluation W/Med Serv","PX-96100029","CDM","90792","CPT","0961","RC","","","","both","","","618.00","463.50","AETNA [1001]","HB MCL MEDICARE","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","197.14","185.03","222.13","27","444.96","444.96","other","OPPS APC"
"Pf Psych Diag Evaluation W/Med Serv","PX-96100029","CDM","90792","CPT","0961","RC","","","","both","","","618.00","463.50","COMMONWEALTH CARE ALLIANCE [1007]","HB MCL MEDICARE","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","171.23","145.11","187.76","49","444.96","444.96","other","OPPS APC"
"Pf Psych Diag Evaluation W/Med Serv","PX-96100029","CDM","90792","CPT","0961","RC","","","","both","","","618.00","463.50","HUMANA [1012]","HB MCL MEDICARE","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","172.87","170.02","355.95","1 through 10","444.96","444.96","other","OPPS APC"
"Pf Psych Diag Evaluation W/Med Serv","PX-96100029","CDM","90792","CPT","0961","RC","","","","both","","","618.00","463.50","MEDICARE [2001]","HB MCL MEDICARE","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","190.81","190.81","190.81","171","444.96","444.96","other","OPPS APC"
"Pf Psych Diag Evaluation W/Med Serv","PX-96100029","CDM","90792","CPT","0961","RC","","","","both","","","618.00","463.50","MEDICARE ALTERNATE [2002]","HB MCL MEDICARE","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","173.56","147.47","173.56","284","444.96","444.96","other","OPPS APC"
"Pf Psych Diag Evaluation W/Med Serv","PX-96100029","CDM","90792","CPT","0961","RC","","","","outpatient","","","618.00","463.50","AETNA [1001]","HB MCL AETNA","341.75","55.3","","547.55","547.55","547.55","47","206.68","583.38","percent of total billed charges",""
"Pf Psych Diag Evaluation W/Med Serv","PX-96100029","CDM","90792","CPT","0961","RC","","","","outpatient","","","618.00","463.50","BLUE CROSS BLUE SHIELD [110001]","HB MCL BLUE CROSS MEDICARE REPLACEMENT","331.93","53.71","","670.19","603.00","670.19","25","206.68","583.38","percent of total billed charges",""
